,name,timestamp,status,vibration_frequency,vibration_amplitude,bearing_temperature,motor_temperature,belt_load,torque,noise_levels,current_and_voltage,hydraulic_pressure,belt_thickness,roller_condition
11096,Conveyor Belt 4,2025-12-08 14:00:00,Running,1494.4,0.06,67.824,88.15,1.4,293.16,62.74,16.0,377.9,1.690499999999997,84.23200000000145
11097,Conveyor Belt 4,2025-12-08 14:15:00,Running,1500.76,0.04,67.977,87.93,1.03,292.2,59.75,14.16,379.93,1.690249999999997,84.15900000000146
11098,Conveyor Belt 4,2025-12-08 14:30:00,Running,1511.45,0.05,68.576,88.52,1.33,308.15,59.85,15.64,380.17,1.689999999999997,84.08600000000146
11099,Conveyor Belt 4,2025-12-08 14:45:00,Running,1481.41,0.05,68.584,88.48,1.05,285.63,56.17,14.23,375.54,1.689749999999997,84.01300000000147
11100,Conveyor Belt 4,2025-12-08 15:00:00,Running,1485.26,0.04,69.091,91.63,1.3,313.92,60.26,15.52,380.81,1.689499999999996,83.94000000000148
11101,Conveyor Belt 4,2025-12-08 15:15:00,Running,1499.18,0.04,68.816,89.14,1.34,299.01,60.49,15.69,377.41,1.689249999999996,83.86700000000148
11102,Conveyor Belt 4,2025-12-08 15:30:00,Running,1500.13,0.05,69.964,91.3,1.32,304.5,62.9,15.58,382.91,1.688999999999996,83.79400000000149
11103,Conveyor Belt 4,2025-12-08 15:45:00,Running,1496.09,0.06,69.467,89.27,1.16,286.35,56.58,14.82,383.43,1.688749999999996,83.7210000000015
11104,Conveyor Belt 4,2025-12-08 16:00:00,Running,1501.02,0.06,69.519,89.07,1.05,303.39,58.06,14.24,383.39,1.688499999999996,83.6480000000015
11106,Conveyor Belt 4,2025-12-08 16:30:00,Running,1508.89,0.04,70.461,89.51,1.24,301.58,55.88,15.2,382.59,1.687999999999996,83.50200000000152
11108,Conveyor Belt 4,2025-12-08 17:00:00,Running,1513.87,0.04,70.643,108.17,1.08,290.84,64.82,14.38,380.52,1.687499999999996,83.35600000000153
11109,Conveyor Belt 4,2025-12-08 17:15:00,Running,1509.66,0.05,71.315,90.86,1.18,311.51,63.59,14.91,383.9,1.687249999999996,83.28300000000154
11110,Conveyor Belt 4,2025-12-08 17:30:00,Running,1508.28,0.06,71.294,91.05,1.26,303.69,57.61,15.31,377.56,1.686999999999996,83.21000000000154
11111,Conveyor Belt 4,2025-12-08 17:45:00,Running,1503.56,0.04,71.129,90.66,1.26,303.29,63.83,15.28,381.51,1.686749999999996,83.13700000000155
11112,Conveyor Belt 4,2025-12-08 18:00:00,Running,1494.3,0.06,71.319,81.4,1.18,284.07,56.29,14.88,376.31,1.686499999999995,83.06400000000156
11113,Conveyor Belt 4,2025-12-08 18:15:00,Running,1492.89,0.06,71.926,91.5,1.1,306.48,59.43,14.49,380.02,1.686249999999995,82.99100000000156
11115,Conveyor Belt 4,2025-12-08 18:45:00,Running,1501.45,0.04,72.659,108.79,1.3,317.62,57.98,15.49,376.91,1.685749999999995,82.84500000000158
11116,Conveyor Belt 4,2025-12-08 19:00:00,Running,1499.79,0.05,72.875,91.88,1.11,287.91,64.77,14.53,376.44,1.685499999999995,82.77200000000158
11117,Conveyor Belt 4,2025-12-08 19:15:00,Running,1493.36,0.06,72.878,92.38,1.04,307.57,63.3,14.2,384.7,1.685249999999995,82.69900000000159
11118,Conveyor Belt 4,2025-12-08 19:30:00,Running,1501.82,0.06,72.557,92.57,1.22,316.28,60.18,15.09,380.72,1.684999999999995,82.6260000000016
11121,Conveyor Belt 4,2025-12-08 20:15:00,Running,1500.78,0.04,73.089,89.29,1.1,294.1,58.9,14.48,375.32,1.684249999999995,82.40700000000162
11122,Conveyor Belt 4,2025-12-08 20:30:00,Running,1493.82,0.04,73.91,93.22,1.15,317.49,64.6,14.73,380.38,1.683999999999995,82.33400000000162
11123,Conveyor Belt 4,2025-12-08 20:45:00,Running,1508.19,0.04,74.331,93.29,1.19,307.64,59.54,14.97,377.18,1.683749999999995,82.26100000000163
11124,Conveyor Belt 4,2025-12-08 21:00:00,Running,1491.34,0.04,74.179,93.58,1.3,288.86,55.75,15.5,379.31,1.683499999999994,82.18800000000164
11126,Conveyor Belt 4,2025-12-08 21:30:00,Running,1491.38,0.05,74.23,74.6,1.2,316.37,60.99,14.98,383.16,1.682999999999994,82.04200000000165
11127,Conveyor Belt 4,2025-12-08 21:45:00,Running,1499.49,0.06,75.218,94.21,1.24,285.67,56.75,15.21,382.96,1.682749999999994,81.96900000000166
11128,Conveyor Belt 4,2025-12-08 22:00:00,Running,1490.69,0.05,75.089,94.3,1.16,311.37,65.0,14.79,379.97,1.682499999999994,81.89600000000166
11129,Conveyor Belt 4,2025-12-08 22:15:00,Running,1517.09,0.04,75.342,92.06,1.29,306.51,64.62,15.46,380.23,1.682249999999994,81.82300000000167
11130,Conveyor Belt 4,2025-12-08 22:30:00,Running,1501.13,0.05,75.083,96.74,1.11,317.34,56.14,14.55,383.23,1.681999999999994,81.75000000000168
11131,Conveyor Belt 4,2025-12-08 22:45:00,Running,1495.73,0.05,75.549,95.59,1.25,309.2,55.44,15.23,384.42,1.681749999999994,81.67700000000168
11132,Conveyor Belt 4,2025-12-08 23:00:00,Running,1502.84,0.05,76.119,95.29,1.39,305.42,62.72,15.93,377.0,1.681499999999994,81.60400000000169
11133,Conveyor Belt 4,2025-12-08 23:15:00,Running,1503.36,0.05,75.889,88.46,1.06,312.37,64.7,14.28,377.08,1.681249999999994,81.5310000000017
11134,Conveyor Belt 4,2025-12-08 23:30:00,Running,1493.6,0.04,76.001,73.19,1.28,287.36,57.81,15.42,384.19,1.680999999999994,81.4580000000017
11135,Conveyor Belt 4,2025-12-08 23:45:00,Running,1495.26,0.05,76.106,95.85,1.3,297.35,58.84,15.49,376.62,1.680749999999994,81.38500000000171
11136,Conveyor Belt 4,2025-12-09 00:00:00,Running,1490.82,0.04,77.13,96.9,1.36,318.07,55.12,15.79,382.09,1.680499999999993,81.31200000000172
11137,Conveyor Belt 4,2025-12-09 00:15:00,Running,1498.37,0.04,77.076,71.39,1.07,295.5,59.68,14.34,376.48,1.680249999999993,81.23900000000172
11138,Conveyor Belt 4,2025-12-09 00:30:00,Running,1514.79,0.06,77.307,96.76,1.21,314.38,58.2,15.03,384.2,1.679999999999993,81.16600000000173
11139,Conveyor Belt 4,2025-12-09 00:45:00,Running,1508.11,0.04,77.474,97.66,1.29,311.84,56.16,15.43,379.79,1.679749999999993,81.09300000000174
11142,Conveyor Belt 4,2025-12-09 01:30:00,Running,1498.2,0.06,77.622,103.85,1.18,285.96,59.25,14.91,383.54,1.678999999999993,80.87400000000176
11143,Conveyor Belt 4,2025-12-09 01:45:00,Running,1507.46,0.06,78.487,98.14,1.24,298.84,58.93,15.21,377.37,1.678749999999993,80.80100000000176
11144,Conveyor Belt 4,2025-12-09 02:00:00,Running,1507.43,0.06,78.294,84.86,1.07,307.51,61.77,14.36,377.28,1.678499999999993,80.72800000000177
11145,Conveyor Belt 4,2025-12-09 02:15:00,Running,1511.45,0.05,78.561,98.96,1.17,308.73,62.23,14.87,377.47,1.678249999999993,80.65500000000178
11146,Conveyor Belt 4,2025-12-09 02:30:00,Running,1507.39,0.05,78.848,98.68,1.18,312.55,61.44,14.89,383.94,1.677999999999993,80.58200000000178
11147,Conveyor Belt 4,2025-12-09 02:45:00,Running,1484.46,0.05,78.603,99.41,1.32,293.46,63.05,15.58,384.45,1.677749999999993,80.50900000000179
11148,Conveyor Belt 4,2025-12-09 03:00:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.677749999999993,80.50900000000179
11149,Conveyor Belt 4,2025-12-09 03:15:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.677749999999993,80.50900000000179
11150,Conveyor Belt 4,2025-12-09 03:30:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.677749999999993,80.50900000000179
11151,Conveyor Belt 4,2025-12-09 03:45:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.677749999999993,80.50900000000179
11152,Conveyor Belt 4,2025-12-09 04:00:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.677749999999993,80.50900000000179
11153,Conveyor Belt 4,2025-12-09 04:15:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.677749999999993,80.50900000000179
11154,Conveyor Belt 4,2025-12-09 04:30:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.677749999999993,80.50900000000179
11157,Conveyor Belt 4,2025-12-09 05:15:00,Running,1496.68,0.05,60.631,80.03,1.37,308.61,58.19,15.87,383.58,1.676999999999992,80.29000000000181
11159,Conveyor Belt 4,2025-12-09 05:45:00,Running,1502.74,0.05,60.899,75.94,1.06,299.1,60.6,14.29,384.55,1.676499999999992,80.14400000000182
11161,Conveyor Belt 4,2025-12-09 06:15:00,Running,1489.33,0.05,61.767,74.16,1.21,287.82,64.83,15.05,384.57,1.675999999999992,79.99800000000184
11162,Conveyor Belt 4,2025-12-09 06:30:00,Running,1485.96,0.06,61.631,102.2,1.07,285.96,57.92,14.33,379.4,1.675749999999992,79.92500000000184
11164,Conveyor Belt 4,2025-12-09 07:00:00,Running,1511.26,0.05,62.565,82.13,1.24,315.21,61.04,15.18,376.93,1.675249999999992,79.77900000000186
11165,Conveyor Belt 4,2025-12-09 07:15:00,Running,1496.13,0.05,62.445,81.72,1.12,281.15,61.96,14.6,379.75,1.674999999999992,79.70600000000186
11166,Conveyor Belt 4,2025-12-09 07:30:00,Running,1495.89,0.06,63.05,82.25,1.29,287.37,62.94,15.47,382.08,1.674749999999992,79.63300000000187
11167,Conveyor Belt 4,2025-12-09 07:45:00,Running,1493.32,0.04,62.924,94.85,1.1,313.67,64.95,14.49,377.86,1.674499999999991,79.56000000000188
11168,Conveyor Belt 4,2025-12-09 08:00:00,Running,1491.18,0.05,62.737,83.12,1.1,284.64,64.83,14.49,381.79,1.674249999999991,79.48700000000188
11170,Conveyor Belt 4,2025-12-09 08:30:00,Running,1509.23,0.04,64.012,82.92,1.15,308.74,62.64,14.76,383.19,1.673749999999991,79.3410000000019
11171,Conveyor Belt 4,2025-12-09 08:45:00,Running,1494.47,0.06,63.926,71.35,1.38,292.21,55.35,15.88,379.49,1.673499999999991,79.2680000000019
11172,Conveyor Belt 4,2025-12-09 09:00:00,Running,1493.22,0.06,64.396,83.14,1.34,313.87,59.02,15.69,377.59,1.673249999999991,79.19500000000191
11173,Conveyor Belt 4,2025-12-09 09:15:00,Running,1503.72,0.05,64.518,83.91,1.03,297.8,58.27,14.13,383.91,1.672999999999991,79.12200000000192
11174,Conveyor Belt 4,2025-12-09 09:30:00,Running,1505.51,0.05,64.5,91.01,1.07,299.11,58.27,14.35,378.09,1.672749999999991,79.04900000000193
11175,Conveyor Belt 4,2025-12-09 09:45:00,Running,1499.98,0.05,64.762,105.33,1.36,282.03,62.16,15.78,378.69,1.672499999999991,78.97600000000193
11176,Conveyor Belt 4,2025-12-09 10:00:00,Running,1500.73,0.05,64.781,84.33,1.26,298.4,60.82,15.31,379.78,1.672249999999991,78.90300000000194
11177,Conveyor Belt 4,2025-12-09 10:15:00,Running,1484.11,0.04,64.565,90.07,1.16,289.06,55.82,14.78,383.06,1.671999999999991,78.83000000000195
11178,Conveyor Belt 4,2025-12-09 10:30:00,Running,1516.84,0.06,65.442,85.32,1.28,293.02,59.74,15.42,381.32,1.671749999999991,78.75700000000195
11179,Conveyor Belt 4,2025-12-09 10:45:00,Running,1507.65,0.05,65.764,85.5,1.18,301.36,63.16,14.91,384.12,1.67149999999999,78.68400000000196
11180,Conveyor Belt 4,2025-12-09 11:00:00,Running,1493.03,0.05,65.444,85.23,1.39,294.49,64.54,15.96,384.44,1.67124999999999,78.61100000000197
11182,Conveyor Belt 4,2025-12-09 11:30:00,Running,1496.11,0.05,66.163,85.78,1.38,303.99,58.17,15.92,376.43,1.67074999999999,78.46500000000198
11184,Conveyor Belt 4,2025-12-09 12:00:00,Running,1501.79,0.06,66.056,86.44,1.38,311.46,59.18,15.91,383.77,1.67024999999999,78.31900000000199
11186,Conveyor Belt 4,2025-12-09 12:30:00,Running,1508.58,0.06,66.838,86.4,1.23,282.81,60.66,15.17,380.19,1.66974999999999,78.173000000002
11187,Conveyor Belt 4,2025-12-09 12:45:00,Running,1493.63,0.06,67.242,86.33,1.23,283.52,60.38,15.16,384.93,1.66949999999999,78.10000000000201
11189,Conveyor Belt 4,2025-12-09 13:15:00,Running,1499.64,0.06,67.635,68.06,1.1,281.69,59.44,14.49,375.65,1.66899999999999,77.95400000000203
11191,Conveyor Belt 4,2025-12-09 13:45:00,Running,1494.41,0.05,68.421,90.49,1.27,315.24,64.49,15.35,378.02,1.668499999999989,77.80800000000204
11192,Conveyor Belt 4,2025-12-09 14:00:00,Running,1483.29,0.06,67.824,88.15,1.4,293.16,62.74,16.0,377.9,1.668249999999989,77.73500000000205
11193,Conveyor Belt 4,2025-12-09 14:15:00,Running,1515.24,0.04,67.977,74.25,1.03,292.2,59.75,14.16,379.93,1.667999999999989,77.66200000000205
11194,Conveyor Belt 4,2025-12-09 14:30:00,Running,1499.84,0.05,68.576,88.52,1.33,308.15,59.85,15.64,380.17,1.667749999999989,77.58900000000206
11195,Conveyor Belt 4,2025-12-09 14:45:00,Running,1514.78,0.05,68.584,82.59,1.05,285.63,56.17,14.23,375.54,1.667499999999989,77.51600000000207
11196,Conveyor Belt 4,2025-12-09 15:00:00,Running,1501.47,0.04,69.091,88.17,1.3,313.92,60.26,15.52,380.81,1.667249999999989,77.44300000000207
11197,Conveyor Belt 4,2025-12-09 15:15:00,Running,1499.18,0.04,68.816,89.14,1.34,299.01,60.49,15.69,377.41,1.666999999999989,77.37000000000208
11198,Conveyor Belt 4,2025-12-09 15:30:00,Running,1496.82,0.05,69.964,89.0,1.32,304.5,62.9,15.58,382.91,1.666749999999989,77.29700000000209
11199,Conveyor Belt 4,2025-12-09 15:45:00,Running,1496.09,0.06,69.467,89.27,1.16,286.35,56.58,14.82,383.43,1.666499999999989,77.22400000000209
11200,Conveyor Belt 4,2025-12-09 16:00:00,Running,1501.02,0.06,69.519,89.07,1.05,303.39,58.06,14.24,383.39,1.666249999999989,77.1510000000021
11201,Conveyor Belt 4,2025-12-09 16:15:00,Running,1499.93,0.04,70.064,103.4,1.16,318.87,58.55,14.82,383.65,1.665999999999989,77.0780000000021
11202,Conveyor Belt 4,2025-12-09 16:30:00,Running,1500.68,0.04,70.461,96.62,1.24,301.58,55.88,15.2,382.59,1.665749999999989,77.00500000000211
11203,Conveyor Belt 4,2025-12-09 16:45:00,Running,1499.29,0.06,70.686,79.45,1.08,299.84,62.79,14.38,378.19,1.665499999999988,76.93200000000212
11204,Conveyor Belt 4,2025-12-09 17:00:00,Running,1502.72,0.04,70.643,90.64,1.08,290.84,64.82,14.38,380.52,1.665249999999988,76.85900000000213
11205,Conveyor Belt 4,2025-12-09 17:15:00,Running,1509.66,0.05,71.315,90.86,1.18,311.51,63.59,14.91,383.9,1.664999999999988,76.78600000000213
11206,Conveyor Belt 4,2025-12-09 17:30:00,Running,1486.16,0.06,71.294,91.05,1.26,303.69,57.61,15.31,377.56,1.664749999999988,76.71300000000214
11207,Conveyor Belt 4,2025-12-09 17:45:00,Running,1516.98,0.04,71.129,90.66,1.26,303.29,63.83,15.28,381.51,1.664499999999988,76.64000000000215
11208,Conveyor Belt 4,2025-12-09 18:00:00,Running,1494.3,0.06,71.319,91.4,1.18,284.07,56.29,14.88,376.31,1.664249999999988,76.56700000000215
11209,Conveyor Belt 4,2025-12-09 18:15:00,Running,1510.01,0.06,71.926,91.5,1.1,306.48,59.43,14.49,380.02,1.663999999999988,76.49400000000216
11210,Conveyor Belt 4,2025-12-09 18:30:00,Running,1489.5,0.05,71.837,101.58,1.15,303.69,62.82,14.75,379.92,1.663749999999988,76.42100000000217
11212,Conveyor Belt 4,2025-12-09 19:00:00,Running,1491.35,0.05,72.875,98.08,1.11,287.91,64.77,14.53,376.44,1.663249999999988,76.27500000000218
11213,Conveyor Belt 4,2025-12-09 19:15:00,Running,1493.36,0.06,72.878,92.38,1.04,307.57,63.3,14.2,384.7,1.662999999999988,76.20200000000219
11214,Conveyor Belt 4,2025-12-09 19:30:00,Running,1501.82,0.06,72.557,92.57,1.22,316.28,60.18,15.09,380.72,1.662749999999988,76.1290000000022
11215,Conveyor Belt 4,2025-12-09 19:45:00,Running,1496.57,0.05,72.862,92.36,1.38,285.7,58.74,15.89,377.43,1.662499999999987,76.0560000000022
11216,Conveyor Belt 4,2025-12-09 20:00:00,Running,1498.92,0.05,73.741,68.52,1.2,290.97,63.98,15.01,379.36,1.662249999999987,75.9830000000022
11220,Conveyor Belt 4,2025-12-09 21:00:00,Running,1489.7,0.04,74.179,81.27,1.3,288.86,55.75,15.5,379.31,1.661249999999987,75.69100000000223
11221,Conveyor Belt 4,2025-12-09 21:15:00,Running,1497.93,0.06,74.603,93.49,1.34,308.1,59.28,15.68,380.92,1.660999999999987,75.61800000000224
11223,Conveyor Belt 4,2025-12-09 21:45:00,Running,1499.49,0.06,75.218,103.37,1.24,285.67,56.75,15.21,382.96,1.660499999999987,75.47200000000225
11225,Conveyor Belt 4,2025-12-09 22:15:00,Running,1499.56,0.04,75.342,85.93,1.29,306.51,64.62,15.46,380.23,1.659999999999987,75.32600000000227
11226,Conveyor Belt 4,2025-12-09 22:30:00,Running,1481.2,0.05,75.083,94.97,1.11,317.34,56.14,14.55,383.23,1.659749999999987,75.25300000000227
11228,Conveyor Belt 4,2025-12-09 23:00:00,Running,1502.84,0.05,76.119,99.55,1.39,305.42,62.72,15.93,377.0,1.659249999999986,75.10700000000229
11229,Conveyor Belt 4,2025-12-09 23:15:00,Running,1503.36,0.05,75.889,95.89,1.06,312.37,64.7,14.28,377.08,1.658999999999986,75.0340000000023
11230,Conveyor Belt 4,2025-12-09 23:30:00,Running,1498.34,0.04,76.001,95.74,1.28,287.36,57.81,15.42,384.19,1.658749999999986,74.9610000000023
11234,Conveyor Belt 4,2025-12-10 00:30:00,Running,1503.22,0.06,77.307,96.76,1.21,314.38,58.2,15.03,384.2,1.657749999999986,74.66900000000233
11235,Conveyor Belt 4,2025-12-10 00:45:00,Running,1508.11,0.04,77.474,72.92,1.29,311.84,56.16,15.43,379.79,1.657499999999986,74.59600000000233
11236,Conveyor Belt 4,2025-12-10 01:00:00,Running,1498.13,0.06,77.785,97.47,1.07,317.14,55.39,14.35,383.95,1.657249999999986,74.52300000000234
11237,Conveyor Belt 4,2025-12-10 01:15:00,Running,1507.13,0.05,77.813,97.81,1.33,305.58,62.25,15.65,383.02,1.656999999999986,74.45000000000235
11238,Conveyor Belt 4,2025-12-10 01:30:00,Running,1498.2,0.06,77.622,97.46,1.18,285.96,59.25,14.91,383.54,1.656749999999986,74.37700000000235
11239,Conveyor Belt 4,2025-12-10 01:45:00,Running,1507.17,0.06,78.487,98.14,1.24,298.84,58.93,15.21,377.37,1.656499999999985,74.30400000000236
11240,Conveyor Belt 4,2025-12-10 02:00:00,Running,1507.43,0.06,78.294,97.88,1.07,307.51,61.77,14.36,377.28,1.656249999999985,74.23100000000237
11241,Conveyor Belt 4,2025-12-10 02:15:00,Running,1502.35,0.05,78.561,98.96,1.17,308.73,62.23,14.87,377.47,1.655999999999985,74.15800000000237
11242,Conveyor Belt 4,2025-12-10 02:30:00,Running,1507.39,0.05,78.848,98.79,1.18,312.55,61.44,14.89,383.94,1.655749999999985,74.08500000000238
11244,Conveyor Belt 4,2025-12-10 03:00:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.655499999999985,74.01200000000239
11245,Conveyor Belt 4,2025-12-10 03:15:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.655499999999985,74.01200000000239
11246,Conveyor Belt 4,2025-12-10 03:30:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.655499999999985,74.01200000000239
11247,Conveyor Belt 4,2025-12-10 03:45:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.655499999999985,74.01200000000239
11248,Conveyor Belt 4,2025-12-10 04:00:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.655499999999985,74.01200000000239
11249,Conveyor Belt 4,2025-12-10 04:15:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.655499999999985,74.01200000000239
11250,Conveyor Belt 4,2025-12-10 04:30:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.655499999999985,74.01200000000239
11251,Conveyor Belt 4,2025-12-10 04:45:00,Running,1497.61,0.04,60.039,80.2,1.31,283.41,58.03,15.53,381.71,1.655249999999985,73.9390000000024
11252,Conveyor Belt 4,2025-12-10 05:00:00,Running,1502.78,0.05,60.82,91.83,1.24,318.5,58.66,15.21,382.02,1.654999999999985,73.8660000000024
11253,Conveyor Belt 4,2025-12-10 05:15:00,Running,1492.64,0.05,60.631,81.04,1.37,308.61,58.19,15.87,383.58,1.654749999999985,73.79300000000241
11254,Conveyor Belt 4,2025-12-10 05:30:00,Running,1494.29,0.05,60.636,80.61,1.39,303.8,55.75,15.97,375.78,1.654499999999985,73.72000000000241
11255,Conveyor Belt 4,2025-12-10 05:45:00,Running,1500.28,0.05,60.899,80.76,1.06,299.1,60.6,14.29,384.55,1.654249999999985,73.64700000000242
11256,Conveyor Belt 4,2025-12-10 06:00:00,Running,1498.91,0.04,61.513,70.3,1.16,286.42,64.25,14.81,379.14,1.653999999999985,73.57400000000243
11257,Conveyor Belt 4,2025-12-10 06:15:00,Running,1509.14,0.05,61.767,81.08,1.21,287.82,64.83,15.05,384.57,1.653749999999985,73.50100000000243
11258,Conveyor Belt 4,2025-12-10 06:30:00,Running,1501.34,0.06,61.631,97.31,1.07,285.96,57.92,14.33,379.4,1.653499999999984,73.42800000000244
11259,Conveyor Belt 4,2025-12-10 06:45:00,Running,1514.51,0.05,62.597,99.09,1.14,315.87,62.16,14.69,378.0,1.653249999999984,73.35500000000245
11260,Conveyor Belt 4,2025-12-10 07:00:00,Running,1503.54,0.05,62.565,82.13,1.24,315.21,61.04,15.18,376.93,1.652999999999984,73.28200000000245
11262,Conveyor Belt 4,2025-12-10 07:30:00,Running,1485.41,0.06,63.05,82.25,1.29,287.37,62.94,15.47,382.08,1.652499999999984,73.13600000000247
11263,Conveyor Belt 4,2025-12-10 07:45:00,Running,1498.06,0.04,62.924,82.46,1.1,313.67,64.95,14.49,377.86,1.652249999999984,73.06300000000248
11267,Conveyor Belt 4,2025-12-10 08:45:00,Running,1494.47,0.06,63.926,83.49,1.38,292.21,55.35,15.88,379.49,1.651249999999984,72.7710000000025
11268,Conveyor Belt 4,2025-12-10 09:00:00,Running,1510.54,0.06,64.396,83.14,1.34,313.87,59.02,15.69,377.59,1.650999999999984,72.69800000000251
11269,Conveyor Belt 4,2025-12-10 09:15:00,Running,1503.72,0.05,64.518,83.91,1.03,297.8,58.27,14.13,383.91,1.650749999999984,72.62500000000252
11270,Conveyor Belt 4,2025-12-10 09:30:00,Running,1501.84,0.05,64.5,88.68,1.07,299.11,58.27,14.35,378.09,1.650499999999983,72.55200000000252
11272,Conveyor Belt 4,2025-12-10 10:00:00,Running,1500.73,0.05,64.781,84.33,1.26,298.4,60.82,15.31,379.78,1.649999999999983,72.40600000000254
11273,Conveyor Belt 4,2025-12-10 10:15:00,Running,1500.92,0.04,64.565,84.2,1.16,289.06,55.82,14.78,383.06,1.649749999999983,72.33300000000254
11274,Conveyor Belt 4,2025-12-10 10:30:00,Running,1496.76,0.06,65.442,95.69,1.28,293.02,59.74,15.42,381.32,1.649499999999983,72.26000000000255
11275,Conveyor Belt 4,2025-12-10 10:45:00,Running,1507.65,0.05,65.764,85.5,1.18,301.36,63.16,14.91,384.12,1.649249999999983,72.18700000000256
11277,Conveyor Belt 4,2025-12-10 11:15:00,Running,1500.1,0.06,65.535,85.07,1.07,295.16,63.05,14.34,384.82,1.648749999999983,72.04100000000257
11282,Conveyor Belt 4,2025-12-10 12:30:00,Running,1508.58,0.06,66.838,74.35,1.23,282.81,60.66,15.17,380.19,1.647499999999982,71.6760000000026
11283,Conveyor Belt 4,2025-12-10 12:45:00,Running,1493.63,0.06,67.242,86.33,1.23,283.52,60.38,15.16,384.93,1.647249999999982,71.60300000000261
11285,Conveyor Belt 4,2025-12-10 13:15:00,Running,1512.51,0.06,67.635,87.28,1.1,281.69,59.44,14.49,375.65,1.646749999999982,71.45700000000262
11286,Conveyor Belt 4,2025-12-10 13:30:00,Running,1507.24,0.05,67.608,108.12,1.23,317.22,61.02,15.16,375.06,1.646499999999982,71.38400000000263
11287,Conveyor Belt 4,2025-12-10 13:45:00,Running,1494.41,0.05,68.421,87.92,1.27,315.24,64.49,15.35,378.02,1.646249999999982,71.31100000000264
